year,day,hour,summary,temperature,windSpeed,precipIntensity
2014,23,12,Clear,50.09,7.34,0
2014,23,13,Clear,50.22,9.67,0
2014,23,14,Clear,52,9.48,0
2014,23,15,Clear,52.04,6,0
2014,23,16,Clear,52.87,4.07,0
2014,23,17,Clear,52.82,6.3,0.0036
2014,23,18,Light Rain,50.92,6.25,0.01
2014,23,19,Light Rain,50.86,6.52,0.01
2014,23,20,Light Rain,49.97,7.85,0.01
2014,23,21,Light Rain,49.91,5.75,0.02
2014,23,22,Light Rain,49.85,6.17,0.0227
2014,23,23,Rain,48.97,7.62,0.06
2014,24,0,Rain,49.97,10.5,0.07
2014,24,1,Light Rain,50.93,11.71,0.0173
2014,24,2,Light Rain,50.93,8.52,0.02
2014,24,3,Light Rain,50.93,9.4,0.0264
2014,24,4,Light Rain,51.83,8.67,0.01
2014,24,5,Light Rain,52.93,8.44,0.0445
2014,24,6,Rain,52.11,7.23,0.0691
2014,24,7,Light Rain,52.04,13.37,0.0355
2014,24,8,Drizzle,50.97,12.08,0.0064
2014,24,9,Clear,52.11,14.51,0
2014,24,10,Clear,53.96,11.55,0
2014,24,11,Clear,53.95,10.54,0
2014,24,12,Clear,52.67,10.69,0
2014,24,13,Light Rain,51.25,9.88,0.0191
2014,24,14,Drizzle,51.19,15.83,0.0064
2014,24,15,Clear,54.16,13.93,0
2014,24,16,Light Rain,54.02,11.08,0.01
2014,24,17,Clear,55.06,9.71,0
2014,24,18,Clear,53.32,13.47,0
2014,24,19,Clear,52.18,15.36,0
2014,24,20,Clear,51.07,10.54,0
2014,24,21,Clear,49.9,5.67,0
2014,24,22,Clear,48.93,6.47,0
2014,24,23,Clear,48.9,6.53,0
2014,25,0,Clear,48.03,7.35,0
2014,25,1,Clear,47.86,5.56,0
2014,25,2,Clear,46.79,5.05,0
2014,25,3,Clear,45.92,5.94,0
2014,25,4,Clear,45.92,4.93,0
2014,25,5,Clear,45.09,2.1,0
2014,25,6,Clear,44.96,1.19,0
2014,25,7,Clear,45.07,5.68,0
2014,25,8,Clear,46.08,2.01,0
2014,25,9,Clear,47.22,3.88,0
2014,25,10,Clear,48.27,3.98,0
2014,25,11,Clear,49.24,2.54,0
2014,25,12,Clear,51.37,4.79,0
2014,25,13,Light Rain,53.97,2.96,0.0318
2014,25,14,Clear,53.2,7.25,0
2014,25,15,Clear,54.95,7.33,0
2014,25,16,Clear,53.47,9.07,0
2014,25,17,Clear,55.15,9.06,0
2014,25,18,Clear,55.04,13.37,0
2014,25,19,Clear,53.02,6.94,0
2014,25,20,Clear,52.82,6.21,0
2014,25,21,Clear,50.95,6.4,0
2014,25,22,Clear,50.88,5,0
2014,25,23,Clear,50.82,1.91,0
2014,26,0,Clear,49.82,2.23,0
2014,26,1,Clear,48.94,4.76,0
2014,26,2,Clear,47.93,5.55,0
2014,26,3,Clear,47.87,5.99,0
2014,26,4,Clear,46.9,5.19,0
2014,26,5,Clear,46.05,3.84,0
2014,26,6,Clear,45.78,2.34,0
2014,26,7,Clear,44.85,3.66,0
2014,26,8,Clear,46.06,4.09,0
2014,26,9,Clear,47.25,5.82,0
2014,26,10,Clear,49.89,6.61,0
2014,26,11,Clear,50.32,10.92,0
2014,26,12,Clear,53.06,8.47,0
2014,26,13,Clear,54.06,10.99,0
2014,26,14,Clear,55.87,8.24,0
2014,26,15,Clear,56,4.13,0
2014,26,16,Clear,57.85,7.23,0
2014,26,17,Clear,56.97,7.34,0
2014,26,18,Clear,55.13,13.21,0
2014,26,19,Clear,50.21,10.84,0
2014,26,20,Clear,50.08,5.7,0
2014,26,21,Light Rain,48.11,6.26,0.0264
2014,26,22,Light Rain,48.86,5.12,0.0436
2014,26,23,Rain,47.17,10.44,0.0927
2014,27,0,Drizzle,48.01,6.42,0.0064
2014,27,1,Clear,48.01,10.34,0
2014,27,2,Clear,47.07,7.17,0
2014,27,3,Clear,47.01,8.82,0
2014,27,4,Clear,46.94,10.85,0
2014,27,5,Clear,46.9,11.49,0
2014,27,6,Drizzle,46.03,8.71,0.0073
2014,27,7,Clear,46.01,9.52,0
2014,27,8,Clear,47.01,10.89,0
2014,27,9,Clear,48.08,13.65,0
2014,27,10,Clear,48.15,11.45,0
2014,27,11,Clear,48.99,7.18,0
2014,27,12,Light Rain,48.71,12.42,0.04
2014,27,13,Clear,50.02,16.74,0
2014,27,14,Clear,52.03,13.39,0
2014,27,15,Clear,50.86,5.13,0
2014,27,16,Clear,51.96,8.33,0.0036
2014,27,17,Clear,52.81,10.92,0
2014,27,18,Clear,51.02,11.14,0
2014,27,19,Clear,50.86,7.08,0
2014,27,20,Clear,50.86,7.13,0
2014,27,21,Clear,49.85,2.56,0
2014,27,22,Clear,48.97,9.33,0
2014,27,23,Clear,47.97,6.48,0
2014,28,0,Clear,46.97,5.46,0
2014,28,1,Clear,46.78,7.97,0
2014,28,2,Clear,45.9,5.46,0
2014,28,3,Clear,45.78,5.83,0
2014,28,4,Clear,45.67,5.34,0
2014,28,5,Clear,44.75,3.66,0
2014,28,6,Clear,43.81,3.31,0
2014,28,7,Clear,44.92,4.6,0
2014,28,8,Clear,46.88,5.88,0
2014,28,9,Clear,48.08,3.34,0
2014,28,10,Clear,50,2.38,0
2014,28,11,Clear,52.95,4.91,0
2014,28,12,Clear,51.55,5.46,0
2014,28,13,Clear,53.44,4.41,0
2014,28,14,Clear,55.35,3.77,0
2014,28,15,Clear,56.33,4.63,0
2014,28,16,Clear,57.44,6.47,0
2014,28,17,Clear,57.61,6.64,0
2014,28,18,Clear,59.28,5.68,0
2014,28,19,Clear,58.25,5.7,0
2014,28,20,Clear,57.19,2,0
2014,28,21,Clear,55.05,3,0
2014,28,22,Clear,52.34,2.62,0
2014,28,23,Clear,56.27,2.03,0
2014,29,0,Clear,50.77,0.93,0
2014,29,1,Clear,52.56,1.04,0
2014,29,2,Clear,51.69,2.68,0
2014,29,3,Clear,49.3,0.88,0
2014,29,4,Clear,48.99,2,0
2014,29,5,Clear,48.94,,0
2014,29,6,Clear,48.88,,0
2014,29,7,Clear,49.07,1,0
2014,29,8,Clear,50.26,1.22,0
2014,29,9,Clear,54.11,3.15,0
2014,29,10,Clear,57.09,5.56,0
2014,29,11,Clear,54.18,4.91,0
2014,29,12,Clear,57.94,3.38,0
2014,29,13,Clear,61.71,5.81,0
2014,29,14,Clear,64.55,1.72,0
2014,29,15,Clear,64.83,4.94,0
2014,29,16,Clear,68.27,11.69,0
2014,29,17,Clear,69.95,11.94,0
2014,29,18,Clear,72.66,1.04,0
2014,29,19,Dry,75.29,5.39,0
2014,29,20,Clear,73.15,5.03,0
2014,29,21,Clear,71.02,6.11,0
2014,29,22,Clear,60.63,5.81,0
2014,29,23,Clear,58.4,2.25,0
2014,30,0,Clear,56.45,4.89,0
2014,30,1,Clear,55.97,6.29,0
2014,30,2,Clear,53.21,6.07,0
2014,30,3,Clear,53.01,0.47,0
2014,30,4,Clear,53.05,1.13,0
2014,30,5,Clear,51.14,2.06,0
2014,30,6,Clear,51.23,0.88,0
2014,30,7,Clear,52.05,0.73,0
2014,30,8,Clear,53.29,1.07,0
2014,30,9,Clear,55.34,6.37,0
2014,30,10,Clear,60.73,7.99,0
2014,30,11,Clear,64.67,6.96,0
2014,30,12,Clear,67.13,7.55,0
2014,30,13,Clear,67.45,10.34,0
2014,30,14,Clear,68.73,13.39,0
2014,30,15,Clear,70.58,5.75,0
2014,30,16,Clear,74.7,8.65,0
2014,30,17,Clear,78.23,8.18,0
2014,30,18,Clear,76.22,9.97,0
2014,30,19,Clear,74.27,6.05,0
2014,30,20,Clear,72.33,5.13,0
2014,30,21,Clear,69.47,5.15,0
2014,30,22,Clear,68.4,6.22,0
2014,30,23,Clear,67.12,6.06,0
2015,1,0,Clear,44.15,8.02,0
2015,1,1,Clear,44.03,5.1,0
2015,1,2,Clear,45.08,1.42,0
2015,1,3,Clear,45.08,5.35,0
2015,1,4,Partly Cloudy,44.9,2.59,0
2015,1,5,Clear,44.91,5.01,0
2015,1,6,Clear,44.97,2.68,0
2015,1,7,Clear,44.91,5.92,0
2015,1,8,Clear,44.95,6.15,0
2015,1,9,Clear,45.02,3.4,0
2015,1,10,Clear,46.11,6.08,0
2015,1,11,Clear,48.96,3.5,0
2015,1,12,Clear,50.16,5.8,0
2015,1,13,Partly Cloudy,52.88,2.29,0
2015,1,14,Clear,51.46,3.87,0
2015,1,15,Clear,52.06,3.45,0
2015,1,16,Rain,50.8,3.82,0.0654
2015,1,17,Rain,49.81,6.48,0.0654
2015,1,18,Partly Cloudy,49.81,8.56,0
2015,1,19,Clear,48.93,7.09,0
2015,1,20,Clear,47.88,8.53,0
2015,1,21,Light Rain,47.03,5.03,0.0355
2015,1,22,Partly Cloudy,46.99,2.76,0
2015,1,23,Clear,45.96,4.62,0
2015,2,0,Clear,45.86,2.87,0
2015,2,1,Clear,44.98,2.85,0
2015,2,2,Clear,44.98,3.01,0
2015,2,3,Clear,44.05,4.83,0
2015,2,4,Partly Cloudy,44.01,1.44,0
2015,2,5,Clear,44.09,2.29,0
2015,2,6,Clear,44.97,2.17,0
2015,2,7,Clear,44.92,3.04,0
2015,2,8,Clear,44.96,3.12,0
2015,2,9,Clear,44.18,3.28,0
2015,2,10,Clear,46.11,1.68,0.0036
2015,2,11,Clear,47.28,4.65,0
2015,2,12,Partly Cloudy,49.19,5.96,0
2015,2,13,Clear,51.94,4.43,0
2015,2,14,Clear,53.82,4.45,0
2015,2,15,Partly Cloudy,54.1,1.69,0
2015,2,16,Partly Cloudy,55.9,6.35,0
2015,2,17,Clear,55.75,5.7,0
2015,2,18,Clear,56,5.36,0
2015,2,19,Clear,54.99,8.68,0
2015,2,20,Clear,53.08,2.96,0
2015,2,21,Partly Cloudy,52.01,5.86,0
2015,2,22,Clear,51.9,3.32,0
2015,2,23,Clear,50.87,3.6,0
2015,3,0,Partly Cloudy,50.76,6.2,0
2015,3,1,Clear,49.76,5.43,0
2015,3,2,Partly Cloudy,48.92,6.22,0
2015,3,3,Clear,47.95,5.71,0
2015,3,4,Clear,46.89,5.24,0
2015,3,5,Clear,45.91,3.49,0
2015,3,6,Partly Cloudy,45.72,4.96,0
2015,3,7,Clear,45.74,5.1,0
2015,3,8,Clear,45.76,5.99,0
2015,3,9,Partly Cloudy,46.87,5.43,0
2015,3,10,Clear,48.95,2.99,0
2015,3,11,Partly Cloudy,51,5.56,0
2015,3,12,Light Rain,48.09,13.8,0.0127
2015,3,13,Light Rain,47.11,11.42,0.0291
2015,3,14,Light Rain,46.36,7.9,0.0173
2015,3,15,Clear,49.12,10.54,0
2015,3,16,Partly Cloudy,51.12,10.32,0
2015,3,17,Partly Cloudy,52.89,14.27,0
2015,3,18,Clear,50.95,11.44,0
2015,3,19,Clear,50.11,6.68,0
2015,3,20,Clear,49.84,5.39,0
2015,3,21,Partly Cloudy,47.72,6.09,0
2015,3,22,Partly Cloudy,45.89,2.93,0
2015,3,23,Clear,45.02,6.1,0
2015,4,0,Clear,45.65,2.31,0
2015,4,1,Clear,44.67,3.13,0
2015,4,2,Clear,43.78,2.47,0
2015,4,3,Partly Cloudy,42.89,5.01,0
2015,4,4,Clear,42.87,3.64,0
2015,4,5,Clear,42.81,7.68,0
2015,4,6,Clear,41.72,3.51,0
2015,4,7,Clear,41.75,4.98,0
2015,4,8,Partly Cloudy,42.85,5.29,0
2015,4,9,Clear,43.03,6.33,0
2015,4,10,Partly Cloudy,46.78,5.44,0
2015,4,11,Clear,49.03,2.35,0
2015,4,12,Clear,50.9,8.04,0
2015,4,13,Partly Cloudy,52,8.12,0
2015,4,14,Partly Cloudy,53.84,7.03,0
2015,4,15,Partly Cloudy,54.1,2.93,0
2015,4,16,Clear,54.2,5.79,0
2015,4,17,Clear,55.12,4.73,0
2015,4,18,Clear,56.73,4.21,0
2015,4,19,Clear,54.95,5.73,0
2015,4,20,Clear,52.98,2.04,0
2015,4,21,Partly Cloudy,50.86,,0
2015,4,22,Partly Cloudy,50.75,4.66,0
2015,4,23,Partly Cloudy,49.84,2,0
2015,5,0,Clear,48.53,4.9,0
2015,5,1,Clear,47.53,3.14,0
2015,5,2,Clear,45.74,4.53,0
2015,5,3,Clear,43.81,2.96,0
2015,5,4,Clear,42.84,1.99,0
2015,5,5,Clear,41.78,3.09,0
2015,5,6,Clear,41.74,2.93,0
2015,5,7,Clear,41.57,1.81,0
2015,5,8,Partly Cloudy,42.57,2,0
2015,5,9,Partly Cloudy,42.95,1.43,0
2015,5,10,Clear,45.09,1.14,0
2015,5,11,Clear,47.14,5.12,0
2015,5,12,Clear,49.23,8.67,0
2015,5,13,Clear,50.37,10.69,0
2015,5,14,Partly Cloudy,52.41,10.21,0
2015,5,15,Clear,55.28,5.77,0
2015,5,16,Clear,57.81,5.43,0.0036
2015,5,17,Partly Cloudy,58.73,3.65,0.0036
2015,5,18,Clear,58.8,5.26,0
2015,5,19,Clear,56.2,6.95,0
2015,5,20,Clear,54.97,5.17,0
2015,5,21,Clear,52.91,7.08,0
2015,5,22,Clear,51.02,2.76,0
2015,5,23,Clear,50.84,1.28,0
2015,6,0,Clear,49.87,5.55,0
2015,6,1,Clear,48.99,3.39,0
2015,6,2,Partly Cloudy,48.66,3.26,0
2015,6,3,Clear,47.98,3.42,0
2015,6,4,Clear,47.13,5.59,0
2015,6,5,Clear,47.01,7.22,0
2015,6,6,Clear,46.97,5.75,0
2015,6,7,Clear,46.97,8.64,0
2015,6,8,Clear,46.08,9.29,0
2015,6,9,Clear,46.97,10.31,0
2015,6,10,Clear,46.97,8.4,0
2015,6,11,Clear,48.04,6.7,0
2015,6,12,Clear,48.98,8.05,0
2015,6,13,Clear,51.92,1.37,0
2015,6,14,Partly Cloudy,53.86,6.06,0
2015,6,15,Clear,54.02,3.63,0
2015,6,16,Partly Cloudy,56,4.38,0
2015,6,17,Partly Cloudy,56.03,2.69,0
2015,6,18,Clear,55.13,4.92,0
2015,6,19,Clear,54.13,5.92,0
2015,6,20,Clear,54.76,2.62,0
2015,6,21,Clear,53.68,7.46,0
2015,6,22,Clear,52.73,6.02,0
2015,6,23,Clear,51.71,2.89,0
2015,7,0,Clear,49.59,5.65,0
2015,7,1,Clear,48.93,2.99,0
2015,7,2,Clear,47.92,4.4,0
2015,7,3,Clear,47.83,3.39,0
2015,7,4,Clear,46.99,5.96,0
2015,7,5,Clear,46.99,4.13,0
2015,7,6,Clear,46.99,2.11,0
2015,7,7,Clear,46.95,5.78,0
2015,7,8,Clear,47.35,3.71,0
2015,7,9,Clear,48,6.17,0
2015,7,10,Clear,48.88,1.62,0
2015,7,11,Clear,49,6.16,0
2015,7,12,Clear,50.05,6.26,0
2015,7,13,Light Rain,50.98,5.47,0.01
2015,7,14,Clear,52.93,7.39,0
2015,7,15,Clear,54.87,8.32,0
2015,7,16,Clear,54.2,9.74,0
2015,7,17,Partly Cloudy,55.97,7.84,0
2015,7,18,Clear,55,9.37,0
2015,7,19,Partly Cloudy,55.06,6.41,0
2015,7,20,Clear,54.03,3.07,0
2015,7,21,Clear,53.92,3.34,0
2015,7,22,Clear,53.76,4.92,0
2015,7,23,Clear,52.79,3.22,0
2015,8,0,Partly Cloudy,50.9,2.24,0
2015,8,1,Clear,48.97,5,0
2015,8,2,Partly Cloudy,48.8,3,0
2015,8,3,Clear,47.8,2,0
2015,8,4,Clear,46.76,3,0
2015,8,5,Clear,46.82,1.75,0
2015,8,6,Clear,46.83,2,0
2015,8,7,Clear,46.9,3.52,0
2015,8,8,Clear,47.9,5.58,0
2015,8,9,Clear,48.93,4.87,0
2015,8,10,Clear,52.6,1.73,0
2015,8,11,Clear,52.29,0.88,0
2015,8,12,Clear,55.04,4.11,0
2015,8,13,Clear,56.94,1.96,0
2015,8,14,Clear,61.62,4.92,0
2015,8,15,Clear,60.03,2.89,0
2015,8,16,Clear,59.16,4.75,0
2015,8,17,Partly Cloudy,58.28,10.91,0
2015,8,18,Clear,57.32,7.49,0
2015,8,19,Clear,57.2,1.75,0
2015,8,20,Clear,55.95,6.23,0
2015,8,21,Clear,55.58,5.31,0
2015,8,22,Clear,54.64,5.74,0
2015,8,23,Clear,52.57,3.58,0
2015,9,0,Clear,50.83,4.85,0
2015,9,1,Clear,50.49,2.6,0
2015,9,2,Clear,49.56,5.14,0
2015,9,3,Clear,47.72,5.19,0
2015,9,4,Clear,46.75,5.31,0
2015,9,5,Clear,46.78,5.08,0
2015,9,6,Clear,45.76,2.39,0
2015,9,7,Clear,45.68,4.18,0
2015,9,8,Clear,46.82,3.13,0
2015,9,9,Clear,47.9,2.7,0
2015,9,10,Clear,47.43,6.02,0
2015,9,11,Clear,47.68,3.32,0
2015,9,12,Clear,49.91,5.65,0
2015,9,13,Clear,52.81,5.12,0
2015,9,14,Clear,53.86,3.71,0
2015,9,15,Clear,59.23,1.2,0
2015,9,16,Clear,61.9,1.72,0
2015,9,17,Clear,64.35,0.81,0
2015,9,18,Clear,61.81,4.64,0
2015,9,19,Clear,61.61,12.96,0
2015,9,20,Clear,58.93,8.09,0
2015,9,21,Clear,57.76,6.34,0
2015,9,22,Clear,56.84,3.42,0
2015,9,23,Clear,55.66,2.68,0
2015,10,0,Clear,53.65,1.77,0
2015,10,1,Clear,50.93,4.36,0
2015,10,2,Clear,50.84,1.75,0
2015,10,3,Clear,51.64,2.72,0
2015,10,4,Clear,50.51,5.12,0
2015,10,5,Clear,49.73,3.51,0
2015,10,6,Clear,49.76,6.67,0
2015,10,7,Clear,49.73,6.42,0
2015,10,8,Clear,49.83,6.49,0
2015,10,9,Clear,52.82,7.41,0
2015,10,10,Clear,52.96,8.77,0
2015,10,11,Clear,53.96,5.83,0
2015,10,12,Clear,54.16,10.3,0
2015,10,13,Clear,55.16,8.83,0
2015,10,14,Clear,56.16,9.51,0
2015,10,15,Clear,57,10.61,0
2015,10,16,Clear,52.36,13.27,0
2015,10,17,Drizzle,51.15,10.54,0.0064
2015,10,18,Light Rain,51.11,10.23,0.0391
2015,10,19,Light Rain,51.91,8.99,0.04
2015,10,20,Light Rain,50.84,8.32,0.0455
2015,10,21,Rain,49.2,8.35,0.1282
2015,10,22,Rain,49.97,8.58,0.07
2015,10,23,Light Rain,49.97,11.04,0.0345
2015,11,0,Light Rain,50,10.8,0.0136
2015,11,1,Light Rain,47.08,9.01,0.0273
2015,11,2,Drizzle,47.01,2.43,0.0073
2015,11,3,Clear,46.93,5.15,0
2015,11,4,Partly Cloudy,45.9,5.16,0
2015,11,5,Clear,45.01,4.02,0
2015,11,6,Partly Cloudy,44.88,3.8,0
2015,11,7,Partly Cloudy,45.74,10.77,0
2015,11,8,Clear,46.04,14.05,0
2015,11,9,Clear,45.97,6.55,0
2015,11,10,Partly Cloudy,49.02,8.76,0
2015,11,11,Clear,50.22,7.04,0
2015,11,12,Partly Cloudy,51.25,10.81,0
2015,11,13,Partly Cloudy,51.24,14.28,0
2015,11,14,Clear,49.05,10.89,0
2015,11,15,Clear,51.01,7.58,0.0036
2015,11,16,Clear,48.4,14.2,0
2015,11,17,Clear,49.06,10.98,0
2015,11,18,Clear,49.08,5.1,0
2015,11,19,Clear,49.22,4.87,0
2015,11,20,Partly Cloudy,48.11,6.13,0
2015,11,21,Partly Cloudy,47.94,5.03,0
2015,11,22,Partly Cloudy,47.08,3.38,0
2015,11,23,Clear,46.97,10.72,0
2015,12,0,Clear,46.04,3.57,0
2015,12,1,Partly Cloudy,45.91,9.68,0
2015,12,2,Clear,45.01,6.24,0
2015,12,3,Clear,45.01,6.47,0
2015,12,4,Partly Cloudy,45.01,3.79,0
2015,12,5,Clear,45.01,3.66,0
2015,12,6,Clear,45.08,2.66,0
2015,12,7,Clear,45.01,5.18,0
2015,12,8,Partly Cloudy,45.08,6.07,0
2015,12,9,Partly Cloudy,46.16,5.67,0
2015,12,10,Partly Cloudy,48.92,2.71,0
2015,12,11,Clear,49.99,3.03,0
2015,12,12,Partly Cloudy,50.22,7.54,0
2015,12,13,Partly Cloudy,52.97,5.66,0
2015,12,14,Partly Cloudy,54.06,8.26,0
2015,12,15,Partly Cloudy,54.14,8.47,0
2015,12,16,Clear,55,9.78,0
2015,12,17,Clear,54.06,8.81,0
2015,12,18,Clear,53.25,7.86,0
2015,12,19,Clear,53.06,4.99,0
2015,12,20,Clear,52.05,2.12,0
2015,12,21,Partly Cloudy,52.85,2.18,0
2015,12,22,Partly Cloudy,52.84,2.7,0
2015,12,23,Clear,52.62,1.17,0
2015,13,0,Clear,50.82,0.73,0
2015,13,1,Clear,49.78,6,0
2015,13,2,Clear,48.67,4.45,0
2015,13,3,Clear,47.7,1,0
2015,13,4,Clear,46.69,2,0
2015,13,5,Partly Cloudy,46.69,3.19,0
2015,13,6,Clear,46.73,3.57,0
2015,13,7,Partly Cloudy,46.81,3.65,0
2015,13,8,Clear,47.76,3.9,0
2015,13,9,Clear,49.77,8.55,0
2015,13,10,Partly Cloudy,50.02,6.19,0
2015,13,11,Clear,51.09,3.14,0
2015,13,12,Clear,51.1,6.15,0
2015,13,13,Clear,49.27,3.31,0
2015,13,14,Light Rain,50.08,5.89,0.0227
2015,13,15,Light Rain,50.13,3.45,0.0227
2015,13,16,Light Rain,49.79,4.18,0.0127
2015,13,17,Rain,45.05,10.53,0.0673
2015,13,18,Rain,43.14,11.14,0.0891
2015,13,19,Light Rain,42.92,0.5,0.0482
2015,13,20,Rain,42.02,3.05,0.0609
2015,13,21,Rain,42.13,6.08,0.0582
2015,13,22,Light Rain,42.09,7.36,0.0364
2015,13,23,Light Rain,41.19,7.28,0.0472
2015,14,0,Light Rain,41.13,6.66,0.04
2015,14,1,Clear,41.19,7.49,0.0036
2015,14,2,Clear,41.15,7,0.0036
2015,14,3,Clear,41.89,6.01,0
2015,14,4,Partly Cloudy,41.08,6.68,0
2015,14,5,Partly Cloudy,40.92,6.08,0
2015,14,6,Partly Cloudy,39.96,6.09,0
2015,14,7,Partly Cloudy,40.98,2.35,0
2015,14,8,Partly Cloudy,41.99,6.02,0
2015,14,9,Partly Cloudy,42.24,7.48,0
2015,14,10,Clear,44.08,5.41,0
2015,14,11,Clear,45.32,7.14,0
2015,14,12,Clear,49,3.65,0
2015,14,13,Partly Cloudy,50.16,7.61,0
2015,14,14,Clear,53.16,2.64,0
2015,14,15,Partly Cloudy,51.86,2.88,0
2015,14,16,Clear,48.02,5.54,0
2015,14,17,Light Rain,47.7,4.81,0.0164
2015,14,18,Light Rain,47.24,6.5,0.0236
2015,14,19,Light Rain,47.07,2.53,0.0136
2015,14,20,Light Rain,47.06,1.93,0.01
2015,14,21,Clear,46.09,4.63,0
2015,14,22,Partly Cloudy,45.76,3.05,0
2015,14,23,Clear,44.82,3.3,0
2015,15,0,Partly Cloudy,44.01,5.76,0
2015,15,1,Clear,43.99,6.09,0
2015,15,2,Clear,42.89,6.37,0
2015,15,3,Clear,41.89,6.81,0
2015,15,4,Clear,40.83,6.74,0
2015,15,5,Clear,40.55,3,0
2015,15,6,Clear,39.83,5.22,0
2015,15,7,Partly Cloudy,41.68,5.57,0
2015,15,8,Partly Cloudy,42.85,3.06,0
2015,15,9,Clear,43.24,2.49,0
2015,15,10,Clear,47,5.18,0
2015,15,11,Clear,48.16,4.53,0
2015,15,12,Clear,49.39,6.41,0
2015,15,13,Clear,51.09,4.61,0
2015,15,14,Clear,52.28,4.49,0
